"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"291025","Cuba","2047","Latin America and Caribbean","54643111.2311222","54653758.8820125","54652328.0304055","54655315.0223178"
"291026","Cuba","2048","Latin America and Caribbean","53928576.736318","53939214.5903271","53937781.6673868","53940774.2978839"
"291027","Cuba","2049","Latin America and Caribbean","53261126.4000868","53271792.319695","53270352.0250056","53273361.1034011"
"291028","Cuba","2050","Latin America and Caribbean","52657996.3348175","52668692.2965686","52667244.767244","52670269.8139502"
"291029","Cyprus","2020","Europe and central Asia","9068380.10160992","9068380.10160992","9068380.10160992","9068380.10160992"
"291030","Cyprus","2021","Europe and central Asia","9235235.08510769","9236390.08769626","9235998.24230496","9236930.6653482"
"291031","Cyprus","2022","Europe and central Asia","9333678.89787615","9335395.91761138","9334872.21045827","9336037.12243598"
"291032","Cyprus","2023","Europe and central Asia","9445103.41232392","9447091.68154604","9446525.18371276","9447763.13072645"
"291033","Cyprus","2024","Europe and central Asia","9547542.10750864","9549664.55553858","9549079.8581483","9550360.41867078"
"291034","Cyprus","2025","Europe and central Asia","9640786.19651642","9642982.60181487","9642382.61292905","9643704.80574514"
"291035","Cyprus","2026","Europe and central Asia","9724677.13443683","9726920.0185446","9726305.78280907","9727664.82118373"
"291036","Cyprus","2027","Europe and central Asia","9798815.89561958","9801088.11609189","9800462.94976561","9801848.98741229"
"291037","Cyprus","2028","Europe and central Asia","9863103.94282456","9865392.35190151","9864760.49526138","9866162.81626281"
"291038","Cyprus","2029","Europe and central Asia","9916837.00793948","9919130.81566667","9918496.03802692","9919905.68087433"
"291039","Cyprus","2030","Europe and central Asia","9959914.95043401","9962206.53078097","9961571.53920507","9962982.15098766"
"291040","Cyprus","2031","Europe and central Asia","9992102.17360483","9994386.4065801","9993752.9196026","9995160.56935842"
"291041","Cyprus","2032","Europe and central Asia","10012791.2247162","10015064.1894231","10014433.4184947","10015835.4393878"
"291042","Cyprus","2033","Europe and central Asia","10022600.5381492","10024858.8344619","10024231.8156382","10025626.0830217"
"291043","Cyprus","2034","Europe and central Asia","10019309.1129888","10021550.1110143","10020927.4571013","10022312.6589315"
"291044","Cyprus","2035","Europe and central Asia","10006536.1548459","10008757.4703333","10008139.7201792","10009514.7131098"
"291045","Cyprus","2036","Europe and central Asia","9985860.79080512","9988060.28070151","9987447.91532169","9988811.67219738"
"291046","Cyprus","2037","Europe and central Asia","9958359.92052839","9960535.37617119","9959928.90058264","9961280.31267879"
"291047","Cyprus","2038","Europe and central Asia","9923643.62129029","9925755.81779906","9925165.37501877","9926482.91951048"
"291048","Cyprus","2039","Europe and central Asia","9874239.7263614","9876206.4287522","9875649.75684328","9876903.12204538"
"291049","Cyprus","2040","Europe and central Asia","9813499.03301443","9815440.39808612","9814890.18235856","9816128.96151769"
"291050","Cyprus","2041","Europe and central Asia","9749365.96537436","9751279.06547105","9750735.9838435","9751958.08234958"
"291051","Cyprus","2042","Europe and central Asia","9682993.47075118","9684811.33405062","9684292.25427317","9685468.32984066"
"291052","Cyprus","2043","Europe and central Asia","9609108.33904807","9610892.32925946","9610382.25799045","9611537.15987986"
"291053","Cyprus","2044","Europe and central Asia","9530911.00115233","9532657.31887966","9532157.42564341","9533288.57458677"
"291054","Cyprus","2045","Europe and central Asia","9453977.50756481","9455683.21360927","9455194.40165852","9456299.83141724"
"291055","Cyprus","2046","Europe and central Asia","9379315.6732163","9380978.39856454","9380501.40858207","9381579.52272483"
"291056","Cyprus","2047","Europe and central Asia","9308645.23555572","9310263.22004052","9309798.62009033","9310848.21992953"
"291057","Cyprus","2048","Europe and central Asia","9240032.58738187","9241604.36450619","9241152.64051224","9242172.71920118"
"291058","Cyprus","2049","Europe and central Asia","9171522.07036186","9173046.46727149","9172607.99453922","9173598.33483596"
"291059","Cyprus","2050","Europe and central Asia","9108021.11003966","9109497.89239442","9109072.78342473","9110033.15644553"
"291060","Czech Republic","2020","Europe and central Asia","84286964.3155407","84286964.3155407","84286964.3155407","84286964.3155407"
"291061","Czech Republic","2021","Europe and central Asia","84630958.5321029","84643636.8743752","84641993.6630723","84645504.7462679"
"291062","Czech Republic","2022","Europe and central Asia","84706689.1243915","84726514.779327","84724489.4034655","84728569.0946362"
"291063","Czech Republic","2023","Europe and central Asia","84787790.9937438","84811425.569119","84809469.0512652","84813405.1439702"
"291064","Czech Republic","2024","Europe and central Asia","84732739.1973618","84756721.6380354","84754935.584729","84758657.3562133"
"291065","Czech Republic","2025","Europe and central Asia","84580593.7891072","84605561.3231418","84603731.7182993","84607581.7370173"
"291066","Czech Republic","2026","Europe and central Asia","84442630.4800171","84468123.7809719","84466234.9349163","84470226.2975391"
"291067","Czech Republic","2027","Europe and central Asia","84323946.057216","84349624.4760054","84347690.2195775","84351786.195608"
"291068","Czech Republic","2028","Europe and central Asia","84187583.1380952","84213171.7486564","84211213.423332","84215361.4228841"
"291069","Czech Republic","2029","Europe and central Asia","83956760.544002","83982025.9488801","83980067.9790523","83984214.0515149"
"291070","Czech Republic","2030","Europe and central Asia","83597415.4952978","83622200.4885658","83620260.9706724","83624367.2947656"
"291071","Czech Republic","2031","Europe and central Asia","83221824.6260465","83246069.4148589","83244158.4366786","83248204.6904143"
"291072","Czech Republic","2032","Europe and central Asia","82835936.9979765","82857115.6462187","82855414.6248694","82859037.3836549"
"291073","Czech Republic","2033","Europe and central Asia","82413783.3924628","82434380.4631606","82432721.3781136","82436256.7500194"
"291074","Czech Republic","2034","Europe and central Asia","81905122.2373831","81923862.9507205","81922242.0807459","81925697.9604426"
"291075","Czech Republic","2035","Europe and central Asia","81298760.7987847","81317118.6710355","81315534.2828202","81318914.3371163"
"291076","Czech Republic","2036","Europe and central Asia","80685030.1473683","80703012.2627082","80701463.9074662","80704769.0959131"
"291077","Czech Republic","2037","Europe and central Asia","80087051.9950237","80104652.5124511","80103140.4528635","80106370.3145381"
"291078","Czech Republic","2038","Europe and central Asia","79493481.9992738","79510664.8168265","79509191.7336548","79512340.9987418"
"291079","Czech Republic","2039","Europe and central Asia","78823295.650416","78838579.457474","78837253.1444168","78840094.826737"
"291080","Czech Republic","2040","Europe and central Asia","78120883.77367","78135669.6947525","78134389.4310507","78137134.4552467"
"291081","Czech Republic","2041","Europe and central Asia","77510705.1913817","77524956.4286215","77523723.6651322","77526368.55147"
"291082","Czech Republic","2042","Europe and central Asia","76947569.6826144","76959468.8155204","76958426.9975577","76960674.7025939"
"291083","Czech Republic","2043","Europe and central Asia","76471492.0248329","76482967.7932611","76481966.3915268","76484127.853314"
"291084","Czech Republic","2044","Europe and central Asia","76075474.3842992","76086562.2818029","76085598.2683054","76087679.8309759"
"291085","Czech Republic","2045","Europe and central Asia","75769279.7693238","75780030.8699997","75779100.9284631","75781109.7605517"
"291086","Czech Republic","2046","Europe and central Asia","75588944.0002912","75599430.065771","75598529.3400123","75600475.9968725"
"291087","Czech Republic","2047","Europe and central Asia","75509486.5585171","75519756.2223494","75518880.9058676","75520773.7394502"
"291088","Czech Republic","2048","Europe and central Asia","75508013.1396885","75518086.8499466","75517234.9789099","75519078.2913447"
"291089","Czech Republic","2049","Europe and central Asia","75548592.3725458","75558483.7440864","75557653.7874113","75559450.9171726"
"291090","Czech Republic","2050","Europe and central Asia","75645499.2224266","75655212.8137297","75654403.6374481","75656156.8113373"
"291091","Democratic Republic of the Congo","2020","Sub-Saharan Africa","198392570.011737","198392570.011737","198392570.011737","198392570.011737"
"291092","Democratic Republic of the Congo","2021","Sub-Saharan Africa","201120418.169176","201128361.261555","201124794.753995","201134039.383084"
"291093","Democratic Republic of the Congo","2022","Sub-Saharan Africa","205620414.234774","205633680.058541","205627883.050444","205642573.073366"
"291094","Democratic Republic of the Congo","2023","Sub-Saharan Africa","210406924.539473","210424125.770356","210416684.039638","210435502.972993"
"291095","Democratic Republic of the Congo","2024","Sub-Saharan Africa","215334444.559112","215354718.394743","215345945.628083","215368205.435908"
"291096","Democratic Republic of the Congo","2025","Sub-Saharan Africa","220434690.847317","220457466.67375","220447565.331304","220472785.045254"
"291097","Democratic Republic of the Congo","2026","Sub-Saharan Africa","225770337.528414","225795147.904169","225784309.194753","225811998.788037"
"291098","Democratic Republic of the Congo","2027","Sub-Saharan Africa","231264121.979984","231290589.69939","231278976.086802","231308725.225569"
"291099","Democratic Republic of the Congo","2028","Sub-Saharan Africa","236842602.875336","236870397.567549","236858160.430416","236889581.107695"
"291100","Democratic Republic of the Congo","2029","Sub-Saharan Africa","242464948.406865","242493729.832198","242481035.543762","242513675.570375"
"291101","Democratic Republic of the Congo","2030","Sub-Saharan Africa","248182215.328476","248211770.602645","248198727.304775","248232282.451039"
"291102","Democratic Republic of the Congo","2031","Sub-Saharan Africa","254068003.131001","254098255.191893","254084903.582358","254119256.286356"
"291103","Democratic Republic of the Congo","2032","Sub-Saharan Africa","260077764.08986","260108680.890679","260095037.655522","260130140.381071"
"291104","Democratic Republic of the Congo","2033","Sub-Saharan Africa","266142963.639966","266174520.759801","266160598.412206","266196415.541879"
"291105","Democratic Republic of the Congo","2034","Sub-Saharan Africa","272236611.048619","272268795.797168","272254600.647909","272291113.839614"
"291106","Democratic Republic of the Congo","2035","Sub-Saharan Africa","278394849.83953","278427674.340621","278413200.975124","278450423.973818"
"291107","Democratic Republic of the Congo","2036","Sub-Saharan Africa","284647225.909038","284680725.234404","284665958.374569","284703929.453629"
"291108","Democratic Republic of the Congo","2037","Sub-Saharan Africa","290974413.153763","291008597.719636","290993532.725873","291032264.027342"
"291109","Democratic Republic of the Congo","2038","Sub-Saharan Africa","297347571.792968","297382439.899746","297367077.271738","297406568.097637"
"291110","Democratic Republic of the Congo","2039","Sub-Saharan Africa","303740446.154527","303775997.890635","303760337.402003","303800588.502214"
"291111","Democratic Republic of the Congo","2040","Sub-Saharan Africa","310128349.706074","310164597.174505","310148633.56203","310189658.379057"
"291112","Democratic Republic of the Congo","2041","Sub-Saharan Africa","316401967.726207","316438925.562311","316422652.896646","316464466.999037"
"291113","Democratic Republic of the Congo","2042","Sub-Saharan Africa","322741374.309554","322779060.554141","322762470.748509","322805094.850612"
"291114","Democratic Republic of the Congo","2043","Sub-Saharan Africa","329186439.736495","329224871.482973","329207956.700077","329251410.571354"
"291115","Democratic Republic of the Congo","2044","Sub-Saharan Africa","335685865.636188","335725057.394305","335707811.062657","335752111.581774"
